Academic Year,Subject Id,Subject Code,Subject Number,Print Subject Id,Subject Short Title,Subject Title,Total Units,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term
2018,11.189,11,189,11.189,"Urban Fieldwork","Urban Fieldwork",0.00,Y,Y,N,Y,N
2018,11.190,11,190,11.189-11.190,"Urban Fieldwork","Urban Fieldwork",0.00,Y,Y,N,Y,N
2018,11.521,11,521,11.521,"Spatial Databas Manage Adv GIS","Spatial Database Management and Advanced Geographic Information Systems",12.00,Y,N,N,Y,N
2018,11.522,11,522,11.522,"Rsrch Sem: Urban Info Systems","Research Seminar on Urban Information Systems",12.00,Y,Y,N,N,N
2018,11.523,11,523,11.523,"Fund of Spatial Database Mgmt","Fundamentals of Spatial Database Management",6.00,Y,N,N,Y,N
2018,11.524,11,524,11.524,"Adv Geograph Info Syst Project","Advanced Geographic Information System Project",0.00,Y,N,N,Y,N
2018,11.526,11,526,11.526J,"Comparative Land Use","Comparative Land Use and Transportation Planning",12.00,Y,N,N,Y,N
2018,11.527,11,527,11.527,"Transportation Finance","Advanced Seminar in Transportation Finance",12.00,Y,Y,N,N,N
2018,11.533,11,533,11.533,"Ecological Planning with GIS","Ecological Planning with GIS",12.00,N,N,N,Y,N
2018,11.540,11,540,11.540J,"Urban Transportation Planning","Urban Transportation Planning",12.00,N,Y,N,N,N
2018,11.153,11,153,11.153J,"Shanghai 1840 to Present","Shanghai and China's Modernization",12.00,N,Y,N,N,N
2018,11.156,11,156,11.156,"Healthy Cities","Healthy Cities: Assessing Health Impacts of Policies and Plans",12.00,Y,N,N,Y,N
2018,11.158,11,158,11.158,"Transportation Behavior/Policy","Behavior and Policy: Connections in Transportation",12.00,Y,N,N,Y,N
2018,11.161,11,161,11.161J,"Enrgy Decisns, Mkts & Policies","Energy Decisions, Markets, and Policies",12.00,Y,Y,N,N,N
2018,11.162,11,162,11.162,"Energy & Environment Politics","Politics of Energy and the Environment",12.00,Y,N,N,Y,N
2018,11.145,11,145,11.145,"Intrnat Housing Econ & Finance","International Housing Economics and Finance",9.00,Y,N,N,Y,N
2018,11.163,11,163,11.163J,"Law and Society","Law and Society",12.00,N,Y,N,N,N
2018,11.491,11,491,11.491J,"Econ. Develop./Policy Analysis","Economic Development and Policy Analysis",12.00,N,Y,N,N,N
2018,11.493,11,493,11.493,"Propty & Land Use Law","Property and Land Use Law for Planners",12.00,N,Y,N,N,N
2018,11.495,11,495,11.495,"Governance& Law: Dev Countries","Governance and Law in Developing Countries",12.00,N,Y,N,N,N
2018,11.496,11,496,11.496,"Law Social Mvmnts & Public Pol","Law, Social Movements, and Public Policy: Comparative and International Experience",12.00,N,N,N,Y,N
2018,11.497,11,497,11.497,"Human Rights: Home & Abroad","Human Rights at Home and Abroad",12.00,Y,Y,N,N,N
2018,11.499,11,499,11.499,"MS Real Est Dev Thesis Prep","Master of Science in Real Estate Development Thesis Preparation",3.00,Y,N,N,Y,N
2018,11.520,11,520,11.520,"Workshop: Geographic Info Sys","Workshop on Geographic Information Systems",6.00,Y,Y,N,Y,N
2018,11.146,11,146,11.146,"Urbanizing China","Urbanizing China",9.00,N,Y,N,N,N
2018,11.147,11,147,11.147,PublicSector:Budgeting/Finance,"Budgeting and Finance for the Public Sector",12.00,Y,N,N,Y,N
2018,11.148,11,148,11.148,"Environmental Policy","Environmental Justice: Law and Policy",12.00,N,Y,N,N,N
2018,11.150,11,150,11.150J,"History of New York City","Metropolis: A Comparative History of New York City",12.00,N,Y,N,N,N
2018,11.151,11,151,11.151J,"Youth Political Participation","Youth Political Participation",12.00,N,N,N,Y,N
2018,11.152,11,152,11.152J,"Ghetto: From Venice to Harlem","The Ghetto:  From Venice to Harlem",12.00,Y,N,N,Y,N
2018,11.481,11,481,11.481J,"Analyzing Regional Econ Change","Analyzing and Accounting for Regional Economic Change",12.00,Y,N,N,Y,N
2018,11.482,11,482,11.482J,"Reg Socioecon Impact Analyses","Regional Socioeconomic Impact Analyses and Modeling",12.00,N,Y,N,N,N
2018,11.472,11,472,11.472J,"D-Lab: Development","D-Lab: Development",12.00,Y,Y,N,N,N
2018,11.455,11,455,11.455,"Finance Real Estate Markets","Financial Decision Making in Real Estate and Other Markets",9.00,Y,Y,N,N,N
2018,11.111,11,111,11.111,"Advanced Art &Sci of Negotiatn","The Art and Science of Negotiation: Advanced Applications",12.00,Y,N,N,Y,N
2018,11.004,11,004,11.004J,"Envir & Integration w/ Society","Past, Present, and Future of the Environment and Integration with Society",12.00,N,Y,N,N,N
2018,11.403,11,403,11.403,"China Real Estate Seminar","China Urban and Real Estate Research Seminar",9.00,Y,Y,N,N,N
2018,11.260,11,260,11.260,"Sustainable Development","Sustainable Development and Institutions",12.00,Y,Y,N,N,N
2018,11.269,11,269,11.269,"Climate Policy","Global Climate Policy and Sustainability",12.00,Y,N,N,Y,N
2018,3.43,3,43,3.43J,"Integrated Microelectr Devices","Integrated Microelectronic Devices",12.00,Y,Y,N,N,N
2018,3.44,3,44,3.44,"Mats Proc for Micro & Nano Sys","Materials Processing for Micro- and Nano-Systems",12.00,Y,Y,N,N,N
2018,3.45,3,45,3.45,"Magnetic Materials","Magnetic Materials",12.00,Y,N,N,Y,N
2018,3.46,3,46,3.46,"Photonic Materials and Devices","Photonic Materials and Devices",12.00,Y,Y,N,N,N
2018,3.50,3,50,3.50,"Sustainable Chemical Metallurg","Sustainable Chemical Metallurgy",12.00,Y,N,N,Y,N
2018,3.53,3,53,3.53,"Electrochem Processng of Mtls","Electrochemical Processing of Materials",9.00,Y,N,N,Y,N
2018,3.54,3,54,3.54J,"Corrosion:Degradation of Mtls","Corrosion: The Environmental Degradation of Materials",12.00,N,N,N,Y,N
2018,3.560,3,560,3.560,"Industrial Ecology","Industrial Ecology of Materials",12.00,Y,Y,N,N,N
2018,3.57,3,57,3.57,"Materials Selectn,Design,Econ","Materials Selection, Design, and Economics",9.00,Y,N,N,Y,N
2018,3.60,3,60,3.60,"Properties of Materials","Symmetry, Structure, and Tensor Properties of Materials",12.00,Y,Y,N,N,N
2018,3.65,3,65,3.65,"Soft Matter Characterization","Soft Matter Characterization",12.00,Y,N,N,Y,N
2018,3.69,3,69,3.69,"Teaching Fellows Seminar","Teaching Fellows Seminar",3.00,Y,Y,N,N,N
2018,3.691,3,691,3.691,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",1.00,Y,Y,N,Y,N
2018,3.692,3,692,3.692,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,Y,Y,N,Y,N
2018,3.693,3,693,3.693,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,N,Y,N,N,N
2018,3.694,3,694,3.694,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,N,N,N,Y,N
2018,3.695,3,695,3.695,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,N,Y,N,Y,N
2018,3.987,3,987,3.987,"Human Evolution","Human Evolution: Data from Palaeontology, Archaeology, and Materials Science",12.00,Y,N,N,Y,N
2018,3.989,3,989,3.989,"Matls in Ancient Societies Lab","Materials in Ancient Societies: Ceramics Laboratory",12.00,Y,N,N,Y,N
2018,3.98,3,98,3.98,"Polymer Synthetic Chemistry","Polymer Synthetic Chemistry",9.00,N,N,N,Y,N
2018,3.698,3,698,3.698,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,Y,N,N,Y,N
2018,3.699,3,699,3.693-3.699,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,N,Y,N,Y,N
2018,3.70,3,70,3.70,"Mat Sci & Engr of Clean Energy","Materials Science and Engineering of Clean Energy",12.00,Y,N,N,Y,N
2018,3.903,3,903,3.903J,"Seminar:Polymers & Soft Matter","Seminar in Polymers and Soft Matter",2.00,Y,Y,N,Y,N
2018,3.91,3,91,3.91,"Mechanical Behavior: Polymers","Mechanical Behavior of Polymers",12.00,Y,N,N,Y,N
2018,3.930,3,930,3.930,"Internship Program","Internship Program",6.00,Y,N,N,N,Y
2018,3.931,3,931,3.931,"Internship Program","Internship Program",6.00,Y,N,N,N,Y
2018,3.961,3,961,3.961J,"Design Med Devices & Implants","Design of Medical Devices and Implants",12.00,Y,N,N,Y,N
2018,3.963,3,963,3.963J,"Biomaterials Science & Engr","Biomaterials Science and Engineering",12.00,Y,Y,N,N,N
2017,3.97,3,97,3.97J,"Cell-Matrix Mechanics","Cell-Matrix Mechanics",12.00,Y,Y,N,N,N
2018,3.971,3,971,3.971J,"Molecular Cell Tissue Biomechs","Molecular, Cellular, and Tissue Biomechanics",12.00,Y,Y,N,N,N
2018,3.94,3,94,3.94,"Morphology of Polymers","Morphology of Polymers",9.00,N,Y,N,N,N
2018,3.941,3,941,3.941J,"Statistical Mech of Polymers","Statistical Mechanics of Polymers",12.00,Y,Y,N,N,N
2018,3.696,3,696,3.696,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,N,Y,N,Y,N
2018,3.697,3,697,3.697,"Teaching Matls Science & Engr","Teaching Materials Science and Engineering",0.00,Y,Y,N,N,N
2018,3.932,3,932,3.932,"Industrial Practice","Industrial Practice",0.00,Y,Y,Y,Y,Y
2018,3.35,3,35,3.35,"Fracture and Fatigue","Fracture and Fatigue",12.00,N,N,N,Y,N
2018,3.36,3,36,3.36,"Cellular Solids","Cellular Solids: Structure, Properties, Applications",12.00,Y,Y,N,N,N
2018,3.371,3,371,3.371J,"Structural Materials","Structural Materials",12.00,Y,Y,N,Y,Y
2018,3.40,3,40,3.40J,"Modern Physical Metallurgy","Modern Physical Metallurgy",12.00,Y,Y,N,N,N
2018,3.22,3,22,3.22,"Mech Behavior of Materials","Mechanical Behavior of Materials",12.00,Y,N,N,Y,N
2018,3.41,3,41,3.41,"Colloids and Surfaces","Colloids, Surfaces, Absorption, Capillarity, and Wetting Phenomena",12.00,Y,N,N,Y,N
2018,3.42,3,42,3.42,"Electronic Materials Design","Electronic Materials Design",12.00,Y,Y,N,N,N
2018,3.23,3,23,3.23,"Properties of Materials","Electrical, Optical, and Magnetic Properties of Materials",12.00,Y,Y,N,N,N
2018,3.30,3,30,3.30J,"Properties of Solid Surfaces","Properties of Solid Surfaces",12.00,Y,N,N,Y,N
2018,3.31,3,31,3.31J,"Rad Damage& Effct in Nuc Matls","Radiation Damage and Effects in Nuclear Materials",12.00,Y,Y,N,N,N
2018,3.320,3,320,3.320,"Atomistic Comp Model:Materials","Atomistic Computer Modeling of Materials",12.00,N,N,N,Y,N
2018,3.33,3,33,3.33J,"Defects in Materials","Defects in Materials",12.00,N,Y,N,N,N
2018,3.34,3,34,3.34,"Imaging of Materials","Imaging of Materials",12.00,Y,N,N,Y,N
2018,3.156,3,156,3.156,"Photonic Materials and Devices","Photonic Materials and Devices",12.00,Y,Y,N,N,N
2018,3.171,3,171,3.171,"Structural Materials","Structural Materials",12.00,Y,Y,N,Y,N
2018,3.18,3,18,3.18,"Mat Sci & Engr of Clean Energy","Materials Science and Engineering of Clean Energy",12.00,Y,N,N,Y,N
2018,3.094,3,094,3.094,"Materials in Human Experience","Materials in Human Experience",9.00,Y,N,N,Y,N
2018,3.14,3,14,3.14,"Physical Metallurgy","Physical Metallurgy",12.00,Y,Y,N,N,N
2018,3.15,3,15,3.15,"Elec, Optical & Magnetic Matls","Electrical, Optical, and Magnetic Materials and Devices",12.00,N,Y,N,N,N
2018,3.152,3,152,3.152,"Magnetic Materials","Magnetic Materials",12.00,Y,N,N,Y,N
2018,3.153,3,153,3.153,"Nanoscale Materials","Nanoscale Materials",12.00,N,N,N,Y,N
2018,3.154,3,154,3.154J,"Matls Perf Extreme Envronments","Materials Performance in Extreme Environments",12.00,Y,N,N,Y,N
2018,3.155,3,155,3.155J,"Micro/Nano Processing Tech","Micro/Nano Processing Technology",12.00,Y,Y,N,N,N
2018,3.19,3,19,3.19,"Sustainable Chemical Metallurg","Sustainable Chemical Metallurgy",12.00,Y,N,N,Y,N
2018,3.20,3,20,3.20,"Materials at Equilibrium","Materials at Equilibrium",15.00,Y,Y,N,N,N
2018,3.207,3,207,3.207,"Innovation & Commercialization","Innovation and Commercialization",12.00,Y,N,N,Y,N
2018,3.21,3,21,3.21,"Kinetic Processes in Materials","Kinetic Processes in Materials",15.00,Y,N,N,Y,N
2018,3.071,3,071,3.071,"Amorphous Materials","Amorphous Materials",12.00,Y,Y,N,N,N
2018,3.072,3,072,3.072,"Properties of Materials","Symmetry, Structure and Tensor Properties of Materials",12.00,Y,Y,N,N,N
2018,3.074,3,074,3.074,"Imaging of Materials","Imaging of Materials",12.00,Y,N,N,Y,N
2018,3.080,3,080,3.080,"Strategic Materials Selection","Strategic Materials Selection",12.00,Y,N,N,Y,N
2018,3.081,3,081,3.081,"Industrial Ecolog of Materials","Industrial Ecology of Materials",12.00,Y,Y,N,N,N
2018,3.085,3,085,3.085J,"Venture Engineering","Venture Engineering",12.00,Y,N,N,Y,N
2018,3.086,3,086,3.086,"Innovation of Matls Technology","Innovation and Commercialization of Materials Technology",12.00,Y,N,N,Y,N
2018,3.091,3,091,3.091,"Intro to Solid-State Chemistry","Introduction to Solid-State Chemistry",12.00,Y,Y,N,Y,N
2018,3.052,3,052,3.052,"Nanomechanics Matls & Biomatls","Nanomechanics of Materials and Biomaterials",12.00,N,N,N,Y,N
2018,3.046,3,046,3.046,"Thermodynamics of Materials","Thermodynamics of Materials",12.00,Y,N,N,Y,N
2018,3.048,3,048,3.048,"Advanced Materials Processing","Advanced Materials Processing",12.00,Y,N,N,Y,N
2018,3.981,3,981,3.981,"Archaeology of Ancient Egypt","Communities of the Living and the Dead: the Archaeology of Ancient Egypt",12.00,Y,N,N,Y,N
2018,3.982,3,982,3.982,"Ancient Andean World","The Ancient Andean World",9.00,Y,Y,N,N,N
2018,3.983,3,983,3.983,"Ancient Mesoamerican Civiliztn","Ancient Mesoamerican Civilization",9.00,Y,N,N,Y,N
2018,3.984,3,984,3.984,"Materials in Ancient Societies","Materials in Ancient Societies: Ceramics",12.00,Y,Y,N,N,N
2018,3.985,3,985,3.985J,"Archaeological Science","Archaeological Science",9.00,Y,N,N,Y,N
2018,3.986,3,986,3.986,"Human Past: Intro Archaeology","The Human Past: Introduction to Archaeology",12.00,Y,Y,N,N,N
2018,3.942,3,942,3.942,"Polymer Physics","Polymer Physics",12.00,N,N,N,Y,N
2017,3.96,3,96,3.96J,"Biomaterials: Tissue Interact","Biomaterials: Tissue Interactions",12.00,Y,Y,N,N,N
2018,3.053,3,053,3.053J,"Molec, Cell, & Tissue Biomechs","Molecular, Cellular, and Tissue Biomechanics",12.00,Y,N,N,Y,N
2018,3.054,3,054,3.054,"Cellular Solids","Cellular Solids: Structure, Properties, Applications",12.00,Y,Y,N,N,N
2018,3.055,3,055,3.055J,"Biomaterials Science & Engr","Biomaterials Science and Engineering",12.00,Y,Y,N,N,N
2018,3.063,3,063,3.063,"Polymer Physics","Polymer Physics",12.00,N,N,N,Y,N
2018,3.064,3,064,3.064,"Polymer Engineering","Polymer Engineering",12.00,Y,Y,N,N,N
2018,3.07,3,07,3.07,"Introduction to Ceramics","Introduction to Ceramics",12.00,Y,Y,N,N,N
2018,3.017,3,017,3.017,"Modelling, Comp, Visualization","Modelling, Problem Solving, Computing, and Visualization",12.00,Y,N,N,Y,N
2018,3.021,3,021,3.021,"Intro to Modeling & Simulation","Introduction to Modeling and Simulation",12.00,Y,N,N,Y,N
2018,3.022,3,022,3.022,"Microstructural Evolution","Microstructural Evolution in Materials",12.00,Y,N,N,Y,N
2018,3.024,3,024,3.024,"Electronic Properties","Electronic, Optical and Magnetic Properties of Materials",12.00,Y,N,N,Y,N
2018,3.032,3,032,3.032,"Mech Behavior of Materials","Mechanical Behavior of Materials",12.00,Y,Y,N,N,N
2018,3.034,3,034,3.034,"Organic & Biomaterials Chem","Organic and Biomaterials Chemistry",12.00,Y,Y,N,N,N
2018,3.035,3,035,3.035,"Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,N,Y,Y
2018,3.036,3,036,3.036,"Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,N,Y,Y
2018,3.037,3,037,"3.036, 3.037","Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.038,3,038,3.038,"Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,N,Y,Y
2018,3.039,3,039,3.039,"Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,N,Y,Y
2018,3.04,3,04,"3.038, 3.039, 3.04","Problems in Matls Sci & Engr","Problems in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.042,3,042,3.042,"Materials Project Laboratory","Materials Project Laboratory",12.00,Y,Y,N,Y,N
2018,3.044,3,044,3.044,"Materials Processing","Materials Processing",12.00,Y,N,N,Y,N
2018,3.003,3,003,3.003,"Principles of Engr Practice","Principles of Engineering Practice",9.00,Y,N,N,Y,N
2018,3.004,3,004,3.004,"Principles of Engr Practice","Principles of Engineering Practice",12.00,Y,N,N,Y,N
2018,3.005,3,005,3.005,"Projects: Material World","Passion Projects: Living in a Material World",9.00,Y,N,N,Y,N
2018,3.012,3,012,3.012,"Fundamentals of Materials","Fundamentals of Materials Science and Engineering",15.00,Y,Y,N,N,N
2018,3.014,3,014,3.014,"Materials Laboratory","Materials Laboratory",12.00,Y,Y,N,N,N
2018,3.016,3,016,3.016,"Math Methods for Materials Sci","Computational Methods for Materials Scientists and Engineers",12.00,Y,Y,N,N,N
2018,3.S79,3,S79,3.S76-3.S79,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.THG,3,THG,3.THG,Thesis,"Graduate Thesis",0.00,Y,Y,Y,Y,Y
2018,3.THU,3,THU,3.THU,Thesis,"Undergraduate Thesis",0.00,Y,Y,Y,Y,Y
2018,3.UR,3,UR,3.UR,"Undergraduate Research","Undergraduate Research",0.00,Y,Y,Y,Y,Y
2018,3.URG,3,URG,3.URG,"Undergraduate Research","Undergraduate Research",0.00,Y,Y,Y,Y,Y
2018,3.S78,3,S78,3.S78,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S05,3,S05,3.S05,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S06,3,S06,3.S06,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S07,3,S07,3.S07,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S08,3,S08,3.S08,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S09,3,S09,3.S09,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S70,3,S70,3.S70,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S71,3,S71,3.S71,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,N,N,N
2018,3.S72,3,S72,3.S72,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S04,3,S04,3.S04,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.S73,3,S73,3.S73,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.990,3,990,3.990,"Sem:Archaeolog Method & Theory","Seminar in Archaeological Method and Theory",9.00,Y,Y,N,Y,N
2018,3.993,3,993,3.993,"Archaeology of the Middle East","Archaeology of the Middle East",9.00,Y,N,N,Y,N
2018,3.997,3,997,3.997,"Graduate Fieldwork in MSE","Graduate Fieldwork in Materials Science and Engineering",0.00,Y,Y,N,Y,Y
2018,3.S75,3,S75,3.S70-3.S75,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S76,3,S76,3.S76,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S77,3,S77,3.S77,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.S74,3,S74,3.S74,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,Y,Y,Y
2018,3.EPE,3,EPE,3.EPE,"UPOP Engineer Practice Exp","UPOP Engineering Practice Experience",1.00,Y,Y,N,Y,N
2018,3.EPW,3,EPW,3.EPW,"UPOP Engr Practice Wrkshp","UPOP Engineering Practice Workshop",1.00,Y,Y,Y,N,N
2018,3.S01,3,S01,3.S01,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,N,N,N
2018,3.S02,3,S02,3.S02,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,Y,Y,N,N,N
2018,3.S03,3,S03,3.S03,"Spec Subj in Matls Sci & Engr","Special Subject in Materials Science and Engineering",0.00,N,Y,Y,Y,Y
2018,3.998,3,998,3.998,"Doctoral Thesis Update Meeting","Doctoral Thesis Update Meeting",1.00,Y,Y,N,Y,N
2018,3.001,3,001,3.001,"Intro Materials Science & Eng","Introduction to Materials Science and Engineering",2.00,Y,Y,N,Y,N
2018,3.034A,3,034A,3.034A,"Organic and Biomaterials Chemi","Organic and Biomaterials Chemistry",12.00,Y,Y,N,N,N
